0,1,2,3,4
MP-2019-1176,어선 행운호 조타장치손상사건,조타장치손상,3~5톤미만,어선
MP-2019-1175,어선 트윈스호 침수사건,침수,3~5톤미만,어선
MP-2019-1174,어선 대명호 좌초사건,좌초,30~50톤미만,어선
MP-2019-1173,어선 제2015대청호 선원부상사건,안전사고,20~25톤미만,어선
MP-2019-1172,석유제품운반선 바오후아8 일반화물선 텡셩 충돌사건,충돌,"1,000~5,000톤미만",화물선
MP-2019-1172,석유제품운반선 바오후아8 일반화물선 텡셩 충돌사건,충돌,"1,000~5,000톤미만",유조선
MP-2019-1170,액체화학품산적운반선 한림에이스호 선원사망사건,안전사고,"500~1,000톤미만",화물선
MP-2019-1169,어선 은준호 좌초사건,좌초,3~5톤미만,어선
MP-2019-1167,낚시어선 제1태성스타호 좌초사건,좌초,5~10톤미만,어선
MP-2019-1166,산적화물선 2중앙호 기관손상사건,기관손상,25~30톤미만,화물선
MP-2019-1165,어선 제5영창호 기관손상사건,기관손상,5~10톤미만,어선
MP-2019-1163,어선 제2017유승호 선원부상사건,안전사고,5~10톤미만,어선
MP-2019-1162,모터보트 로드호 기관손상사건,기관손상,1~2톤미만,수상레저기구
MP-2019-1161,어선 제500동양호 기관손상사건,기관손상,25~30톤미만,어선
MP-2019-1160,어선 제55동성호 침수사건,침수,50~100톤미만,어선
MP-2019-1159,어선 명성호 침수사건,침수,3~5톤미만,어선
MP-2019-1158,세일링요트 오션윈드호 기관손상사건,기관손상,5~10톤미만,수상레저기구
MP-2019-1156,어선 청해호 기관손상사건,기관손상,1톤미만,어선
MP-2019-1155,어선 무궁101호 기관손상사건,기관손상,2~3톤미만,어선
MP-2019-1153,낚시어선 레인보우2호 추진축계손상사건,추진축계손상,5~10톤미만,어선
MP-2019-1152,어선 제2길성호 선원실종사건,안전사고,5~10톤미만,어선
MP-2019-1151,어선 제17썬파워호 좌초사건,좌초,5~10톤미만,어선
MP-2019-1150,어선 제101공진호 기관손상사건,기관손상,10~15톤미만,어선
MP-2019-1149,낚시어선 블루웨이호 추진축계손상사건,추진축계손상,3~5톤미만,어선
MP-2019-1148,기타선 홍익더불어호 조타장치손상사건,조타장치손상,20~25톤미만,기타선
MP-2019-1147,어선 제일호 기관손상사건,기관손상,3~5톤미만,어선
MP-2019-1146,어선 영진호 침수사건,침수,1~2톤미만,어선
MP-2019-1145,어선 제909유창호 선원부상사건,안전사고,20~25톤미만,어선
MP-2019-1144,어선 다대호 기관손상사건,기관손상,3~5톤미만,어선
MP-2019-1143,어선 월드호 조타장치손상사건,조타장치손상,2~3톤미만,어선
MP-2019-1142,어선 제2015영신호 부유물감김사건,부유물감김,100~500톤미만,어선
MP-2019-1141,액체화학품산적운반선 제이비88 해양오염사건,해양오염,"1,000~5,000톤미만",유조선
MP-2019-1140,어선 금성호 기관손상사건,기관손상,1~2톤미만,어선
MP-2019-1137,어선 만성호 조타장치손상사건,조타장치손상,5~10톤미만,어선
MP-2019-1136,"어선 제37부경호, 어선 제907경동호 충돌사건",충돌,20~25톤미만,어선
MP-2019-1136,"어선 제37부경호, 어선 제907경동호 충돌사건",충돌,25~30톤미만,어선
MP-2019-1135,어선 태양호 기관손상사건,기관손상,2~3톤미만,어선
MP-2019-1134,어선 화신호 부유물감김사건,부유물감김,3~5톤미만,어선
MP-2019-1133,어선 성심호 기관손상사건,기관손상,3~5톤미만,어선
MP-2019-1132,어선 동일호 침수사건,침수,1~2톤미만,어선
MP-2019-1131,모래운반선 재원니케호 부유물감김사건,부유물감김,"1,000~5,000톤미만",화물선
MP-2019-1130,모터보트 람보호 기관손상사건,기관손상,미상,수상레저기구
MP-2019-1129,"어선 제31용성호, 어선 제2태웅호 충돌사건",충돌,5~10톤미만,어선
MP-2019-1129,"어선 제31용성호, 어선 제2태웅호 충돌사건",충돌,25~30톤미만,어선
MP-2019-1128,모터보트 딥어드벤처호 침수사건,침수,3~5톤미만,수상레저기구
MP-2019-1127,모터보트 딥어드벤처호 침수사건,침수,3~5톤미만,수상레저기구
MP-2019-1126,어선 제31금영호 선원실종사건,안전사고,100~500톤미만,어선
MP-2019-1125,모터보트 킹스마린호 침몰사건,침몰,3~5톤미만,수상레저기구
MP-2019-1124,어선 제2002준성호 부유물감김사건,부유물감김,25~30톤미만,어선
MP-2019-1122,어선 동명호 해양오염사건,해양오염,3~5톤미만,어선
MP-2019-1121,어선 제205금성호 선원부상사건,안전사고,100~500톤미만,어선
MP-2019-1120,부선 태양3200호 선원부상사건,안전사고,"500~1,000톤미만",기타선
MP-2019-1119,어선 진3호 운항저해사건,운항저해,10~15톤미만,어선
MP-2019-1116,어선 제127금성호 기관손상사건,기관손상,100~500톤미만,어선
MP-2019-1115,"일반화물선 제이엔에스3, 예인선 전남912호 충돌사건",충돌,50~100톤미만,예인선
MP-2019-1115,"일반화물선 제이엔에스3, 예인선 전남912호 충돌사건",충돌,"1,000~5,000톤미만",화물선
MP-2019-1114,어선 일진호 좌초사건,좌초,2~3톤미만,어선
MP-2019-1113,어선 원영호 기관손상사건,기관손상,5~10톤미만,어선
MP-2019-1112,예인선 인풍호 침수사건,침수,25~30톤미만,예인선
MP-2019-1111,어선 제102명신호 부유물감김사건,부유물감김,1~2톤미만,어선
MP-2019-1110,"어선 제71해영호, 어선 제506행복호 충돌사건",충돌,25~30톤미만,어선
MP-2019-1110,"어선 제71해영호, 어선 제506행복호 충돌사건",충돌,100~500톤미만,어선
MP-2019-1109,"어선 제16명성호, 어선 영창호 충돌사건",충돌,5~10톤미만,어선
MP-2019-1109,"어선 제16명성호, 어선 영창호 충돌사건",충돌,50~100톤미만,어선
MP-2019-1108,어선 명진호 선원부상사건,안전사고,5~10톤미만,어선
MP-2019-1107,어선 태풍호 침몰사건,침몰,1~2톤미만,어선
MP-2019-1106,어선 태광호 조타장치손상사건,조타장치손상,5~10톤미만,어선
MP-2019-1104,어선 영일호 화재사건,화재,3~5톤미만,어선
MP-2019-1103,어선 대명호 좌초사건,좌초,30~50톤미만,어선
MP-2019-1102,모터보트 스케치호 기관손상사건,기관손상,1~2톤미만,수상레저기구
MP-2019-1101,카페리여객선 남신안농협6호 운항저해사건,운항저해,100~500톤미만,여객선
MP-2019-1100,어선 제2013성복호 추진축계손상사건,추진축계손상,30~50톤미만,어선
MP-2019-1098,어선 아리랑호 기관손상사건,기관손상,2~3톤미만,어선
MP-2019-1096,낚시어선 선재호 기관손상사건,기관손상,3~5톤미만,어선
MP-2019-1094,어선 삼엽1호 전복사건,전복,1톤미만,어선
MP-2019-1093,어선 정성호 부유물감김사건,부유물감김,1~2톤미만,어선
MP-2019-1091,어선 제137남양호 선원부상사건,안전사고,25~30톤미만,어선
MP-2019-1090,어선 영진호 기관손상사건,기관손상,3~5톤미만,어선
MP-2019-1089,"어선 2019하람호, 어선 수광호 충돌사건",충돌,5~10톤미만,어선
MP-2019-1089,"어선 2019하람호, 어선 수광호 충돌사건",충돌,50~100톤미만,어선
MP-2019-1087,"어선 수현호, 어선 제988해성호 충돌사건",충돌,30~50톤미만,어선
MP-2019-1087,"어선 수현호, 어선 제988해성호 충돌사건",충돌,100~500톤미만,어선
MP-2019-1084,어선 민정호 운항저해사건,운항저해,25~30톤미만,어선
MP-2019-1082,"낚시어선 진조호, 어선 수동호 충돌사건",충돌,3~5톤미만,어선
MP-2019-1082,"낚시어선 진조호, 어선 수동호 충돌사건",충돌,5~10톤미만,어선
MP-2019-1081,어선 제19혜경호 침몰사건,침몰,3~5톤미만,어선
MP-2019-1080,어선 미정호 화재사건,화재,1톤미만,어선
MP-2019-1079,여객선 더존페리5호 침수사건,침수,100~500톤미만,여객선
MP-2019-1078,"여객선 금오고속페리호, 어선 신성호 충돌사건",충돌,1~2톤미만,어선
MP-2019-1078,"여객선 금오고속페리호, 어선 신성호 충돌사건",충돌,100~500톤미만,여객선
MP-2019-1077,"어선 203남해호, 어선 하신호 충돌사건",충돌,5~10톤미만,어선
MP-2019-1077,"어선 203남해호, 어선 하신호 충돌사건",충돌,20~25톤미만,어선
MP-2019-1076,어선 대룡호 화재사건,화재,5~10톤미만,어선
MP-2019-1075,여객선 엔젤호 부유물감김사건,부유물감김,100~500톤미만,여객선
MP-2019-1074,어선 진성호 부유물감김사건,부유물감김,2~3톤미만,어선
MP-2019-1072,낚시어선 블랙킹호 부유물감김사건,부유물감김,5~10톤미만,어선
MP-2019-1071,어선 연철호 운항저해사건,운항저해,1톤미만,어선
MP-2019-1070,모터보트 포세이돈호 추진축계손상사건,추진축계손상,2~3톤미만,수상레저기구
MP-2019-1069,어선 태영호 기관손상사건,기관손상,5~10톤미만,어선
MP-2019-1068,예인선 101유한호 기관손상사건,기관손상,50~100톤미만,예인선
MP-2019-1063,모터보트 반도호 기관손상사건,기관손상,2~3톤미만,수상레저기구
MP-2019-1062,모터보트 백조호 기관손상사건,기관손상,1~2톤미만,수상레저기구
MP-2019-1061,낚시어선 신흥레저호 추진축계손상사건,추진축계손상,2~3톤미만,어선
MP-2019-1060,"어선 2007신광호, 어선 장덕호 충돌사건",충돌,25~30톤미만,어선
MP-2019-1060,"어선 2007신광호, 어선 장덕호 충돌사건",충돌,50~100톤미만,어선
MP-2019-1059,낚시어선 포르투나1호 화재사건,화재,5~10톤미만,어선
MP-2019-1058,세일링요트 팰리스호 부유물감김사건,부유물감김,5~10톤미만,수상레저기구
MP-2019-1057,어선 대한호 좌초사건,좌초,5~10톤미만,어선
MP-2019-1056,어선 영신호 기관손상사건,기관손상,3~5톤미만,어선
MP-2019-1055,어선 화창호 기관손상사건,기관손상,1~2톤미만,어선
MP-2019-1054,낚시어선 청일23호 운항저해사건,운항저해,1~2톤미만,어선
MP-2019-1053,모터보트 해성호 기관손상사건,기관손상,1톤미만,수상레저기구
MP-2019-1052,기타선 전남104호 부유물감김사건,부유물감김,15~20톤미만,기타선
MP-2019-1051,일반화물선 카이다 해양오염사건,해양오염,"1,000~5,000톤미만",화물선
MP-2019-1050,모터보트 엠제이5에프에스호 부유물감김사건,부유물감김,1~2톤미만,수상레저기구
MP-2019-1049,어선 계승호 운항저해사건,운항저해,1톤미만,어선
MP-2019-1047,어선 만덕호 기관손상사건,기관손상,1~2톤미만,어선
MP-2019-1045,어선 106경남호 기관손상사건,기관손상,20~25톤미만,어선
MP-2019-1044,액체화학품산적운반선 에이와마루8호 선원사망사건,안전사고,100~500톤미만,유조선
MP-2019-1043,어선 제2006삼성호 좌초사건,좌초,50~100톤미만,어선
MP-2019-1042,산적화물선 에스에스진호 해양오염사건,해양오염,"1,000~5,000톤미만",화물선
MP-2019-1041,어선 대동호 침수사건,침수,3~5톤미만,어선
MP-2019-1040,어선 형제호 기관손상사건,기관손상,2~3톤미만,어선
MP-2019-1037,어선 진명호 침수사건,침수,5~10톤미만,어선
MP-2019-1036,어선 금양호 부유물감김사건,부유물감김,5~10톤미만,어선
MP-2019-1035,낚시어선 줄리아호 기관손상사건,기관손상,5~10톤미만,어선
MP-2019-1034,어선 명일1호 기관손상사건,기관손상,2~3톤미만,어선
MP-2019-1033,어선 제207성진호 침수사건,침수,20~25톤미만,어선
MP-2019-1032,모터보트 해신5호 전복사건,전복,1~2톤미만,수상레저기구
MP-2019-1031,어선 제103수복호 화재사건,화재,30~50톤미만,어선
MP-2019-1030,예인선 동일1호 기관손상사건,기관손상,100~500톤미만,예인선
MP-2019-1029,낚시어선 캐리비안호 좌초사건,좌초,5~10톤미만,어선
MP-2019-1027,"어선 제555창영호, 부선 태광9호 충돌사건",충돌,100~500톤미만,기타선
MP-2019-1027,"어선 제555창영호, 부선 태광9호 충돌사건",충돌,5~10톤미만,어선
MP-2019-1026,어선 대원호 추진축계손상사건,추진축계손상,3~5톤미만,어선
MP-2019-1025,어선 7창남호 부유물감김사건,부유물감김,50~100톤미만,어선
MP-2019-1024,어선 신흥호 기관손상사건,기관손상,5~10톤미만,어선
MP-2019-1022,어선 영광호 추진축계손상사건,추진축계손상,5~10톤미만,어선
MP-2019-1021,어선 태양2호 좌초사건,좌초,2~3톤미만,어선
MP-2019-1020,어선 제17연정호 선원부상사건,안전사고,30~50톤미만,어선
MP-2019-1019,어선 제17연정호 기관손상사건,기관손상,30~50톤미만,어선
MP-2019-1018,어선 장덕호 기관손상사건,기관손상,25~30톤미만,어선
MP-2019-1017,어선 수광호 등 2척 화재사건,화재,미상,기타선
MP-2019-1017,어선 수광호 등 2척 화재사건,화재,2~3톤미만,어선
MP-2019-1016,어선 청해호 기관손상사건,기관손상,1~2톤미만,어선
MP-2019-1015,예인선 금창601호 기관손상사건,기관손상,50~100톤미만,예인선
MP-2019-1014,어선 문복호 해양오염사건,해양오염,1~2톤미만,어선
MP-2019-1013,어선 제2016금양호 조타장치손상사건,조타장치손상,30~50톤미만,어선
MP-2019-1012,무등록선박 세일링요트 마주호 해양오염사건,해양오염,15~20톤미만,수상레저기구
MP-2019-1011,어선 성해호 좌초사건,좌초,30~50톤미만,어선
MP-2019-1010,어선 제주엠제이호 좌초사건,좌초,5~10톤미만,어선
MP-2019-1008,어선 신일1호 기관손상사건,기관손상,2~3톤미만,어선
MP-2019-1006,어선 아흥호 침수사건,침수,1~2톤미만,어선
MP-2019-1004,어선 금성호 부유물감김사건,부유물감김,1~2톤미만,어선
MP-2019-1003,통선 7우양호 좌초사건,좌초,10~15톤미만,기타선
MP-2019-1001,어선 블루핀1호 침수사건,침수,20~25톤미만,어선
MP-2019-1000,어선 101유한호 좌초사건,좌초,50~100톤미만,어선
MP-2019-0998,어선 민준호 추진축계손상사건,추진축계손상,1~2톤미만,어선
MP-2019-0997,어선 우선호 전복사건,전복,1톤미만,어선
MP-2019-0996,어선 어성호 추진축계손상사건,추진축계손상,5~10톤미만,어선
MP-2019-0995,어선 조양호 좌초사건,좌초,20~25톤미만,어선
MP-2019-0993,어선 대영호 침몰사건,침몰,5~10톤미만,어선
MP-2019-0992,모터보트 블루마린호 조타장치손상사건,조타장치손상,3~5톤미만,수상레저기구
MP-2019-0991,낚시어선 삼원2호 부유물감김사건,부유물감김,5~10톤미만,어선
MP-2019-0990,어선 광만호 침수사건,침수,1~2톤미만,어선
MP-2019-0987,어선 흥영호 기관손상사건,기관손상,30~50톤미만,어선
MP-2019-0986,"낚시어선 포르투나호, 어선 제108신광호 충돌사건",충돌,5~10톤미만,어선
MP-2019-0986,"낚시어선 포르투나호, 어선 제108신광호 충돌사건",충돌,5~10톤미만,어선
MP-2019-0985,세일링요트 펀킹호 기관손상사건,기관손상,5~10톤미만,수상레저기구
MP-2019-0984,무등록선박 해양오염사건,해양오염,1톤미만,어선
